family,horizon,coverage,activation,trigger_bps,target_bps,stop_bps,split,cost_bps,trade_count,trades_per_day,mean_net_bps,median_net_bps,win_rate,profit_factor,daily_sharpe,max_drawdown,mean_daily_return,standard_error,t_stat,p_value,p_value_two_sided,effective_sample_size,cost_break_even_bps
barrier_a15_k5_t40_s20,30,0.05,15,5,40,20,final,12.0,120,1.7142857142857142,-7.544402070476852,-31.99999999999988,0.4083333333333333,0.597223448293451,-7.127852201306179,-0.0932498816130416,-0.0012933260692246037,0.0004111958987935901,-3.1452795930579565,0.9991703591488424,0.0016592817023152121,70,4.455597929523146
barrier_a15_k5_t40_s20,30,0.05,15,5,40,20,final,30.0,120,1.7142857142857142,-25.54440207047685,-49.99999999999988,0.39166666666666666,0.13475977157972216,-13.166336364540523,-0.26107758811230475,-0.00437904035493889,0.00102455369005287,-4.274095537846258,0.9999904042630962,1.9191473807697022e-05,70,4.455597929523146
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,development,0.0,786,3.949748743718593,7.402126969279254,39.999999999998764,0.5305343511450382,1.534511502230873,6.322330142189919,-0.017333345947571077,0.0029236541697756253,0.0007143637661495957,4.092668621106099,2.1321846594016504e-05,4.264369318803301e-05,199,7.402126969279254
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,development,12.0,786,3.949748743718593,-4.597873030720746,27.999999999998764,0.5254452926208651,0.7643543933667059,-4.258758948265559,-0.3244095703733575,-0.0018160443226866861,0.0006054859103238753,-2.9993172288935366,0.9986470729294099,0.0027058541411802833,199,7.402126969279254
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,development,30.0,786,3.949748743718593,-22.597873030720745,9.999999999998764,0.5114503816793893,0.1985451635935685,-10.592487690046193,-0.8374245569762437,-0.008925592061380156,0.0020127967151479416,-4.434423006659229,0.999995384039772,9.231920456124418e-06,199,7.402126969279254
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,confirmation,0.0,234,2.5714285714285716,7.673794189419236,25.3859182366195,0.5470085470085471,1.5910648447583489,5.979640449659968,-0.01701223347681491,0.0019732613629935176,0.0008714764291227911,2.264273934499593,0.011778635851544334,0.02355727170308867,91,7.673794189419236
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,confirmation,12.0,234,2.5714285714285716,-4.326205810580766,13.3859182366195,0.5256410256410257,0.7670709461079,-5.1277717339263225,-0.09865753283242018,-0.0011124529227207682,0.0005076920806149341,-2.191196130877848,0.98578119876007,0.028437602479860154,91,7.673794189419236
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,confirmation,30.0,234,2.5714285714285716,-22.326205810580767,-4.614081763380501,0.49572649572649574,0.18652856854173108,-10.266225969203793,-0.4013774409105758,-0.005741024351292196,0.001982994877959063,-2.895128179655698,0.9981049813211278,0.0037900373577444755,91,7.673794189419236
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,final,0.0,120,1.7142857142857142,8.454771569681894,36.9285876942631,0.5583333333333333,1.6755474161655992,5.622750956553747,-0.02543050178261841,0.0014493894119454673,0.0008871432319581106,1.6337715937327977,0.051153409515204036,0.10230681903040807,70,8.454771569681894
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,final,12.0,120,1.7142857142857142,-3.5452284303181085,24.9285876942631,0.5333333333333333,0.8027481114140937,-3.0955297439906397,-0.07577795150784361,-0.0006077534451973897,0.0005306414476806613,-1.1453184591097645,0.8739613689275001,0.2520772621449999,70,8.454771569681894
barrier_a15_k5_t40_s30,30,0.05,15,5,40,30,final,30.0,120,1.7142857142857142,-21.545228430318108,6.928587694263101,0.5083333333333333,0.19122102373885969,-12.353893686221511,-0.22409802642770538,-0.003693467730911676,0.0008719290207932999,-4.2359729322362485,0.9999886217904379,2.2756419124173183e-05,70,8.454771569681894
barrier_a5_k5_t40_s30,60,0.05,5,5,40,30,development,0.0,443,2.2261306532663316,6.198043987839507,39.999999999998764,0.5124153498871332,1.423724303489643,4.241237476782051,-0.023885243728505867,0.001379765571162262,0.0005116596207722208,2.696647370921815,0.003502069873417411,0.007004139746834822,199,6.198043987839507
barrier_a5_k5_t40_s30,60,0.05,5,5,40,30,development,12.0,443,2.2261306532663316,-5.801956012160495,27.999999999998764,0.5124153498871332,0.7166813807994831,-4.585406761428888,-0.23329564492695098,-0.0012915912127573362,0.00038494252508824067,-3.3552832658882354,0.9996035812243942,0.0007928375512116568,199,6.198043987839507
barrier_a5_k5_t40_s30,60,0.05,5,5,40,30,development,30.0,443,2.2261306532663316,-23.801956012160492,9.999999999998764,0.510158013544018,0.18723494699983856,-11.99660520028254,-0.655419972905806,-0.005298626388636734,0.0010433646747800365,-5.078403090227103,0.9999998096897541,3.8062049185063925e-07,199,6.198043987839507
barrier_a5_k5_t40_s30,60,0.05,5,5,40,30,confirmation,0.0,144,1.5824175824175823,7.850347253519113,39.999999999998764,0.5347222222222222,1.5743649654612442,4.782565388134268,-0.011642151312362903,0.0012422527522052225,0.0005310490814242351,2.3392428226663924,0.009661434996779562,0.019322869993559123,91,7.850347253519113
barrier_a5_k5_t40_s30,60,0.05,5,5,40,30,confirmation,12.0,144,1.5824175824175823,-4.1496527464808874,27.999999999998764,0.5277777777777778,0.784696461770873,-2.7437752504809,-0.057516460620889776,-0.0006566483466958765,0.0004283702291437785,-1.5328991186161036,0.9373496434548839,0.12530071309023222,91,7.850347253519113
